datetime,coin_symbol,price_usd
2025-01-07 19:04:25 UTC,nym,0.1032367462608413
2025-01-07 20:04:22 UTC,nym,0.1030859634253485
2025-01-07 21:03:50 UTC,nym,0.1033698531966872
2025-01-07 22:04:26 UTC,nym,0.1032038077911291
2025-01-07 23:04:26 UTC,nym,0.1027746560481188
2025-01-08 00:04:26 UTC,nym,0.1022106690658245
2025-01-08 01:09:07 UTC,nym,0.1013030899768845
2025-01-08 02:04:22 UTC,nym,0.1017278798904692
2025-01-08 03:04:16 UTC,nym,0.1006095212578775
2025-01-08 04:04:27 UTC,nym,0.1010977191943156
2025-01-08 05:04:18 UTC,nym,0.1006136470089091
2025-01-08 06:04:28 UTC,nym,0.1009179480484576
2025-01-08 07:04:18 UTC,nym,0.1007901538858395
2025-01-08 08:04:22 UTC,nym,0.0998766852545309
2025-01-08 09:08:51 UTC,nym,0.0998016319535582
2025-01-08 10:08:46 UTC,nym,0.0996220277318584
2025-01-08 11:04:20 UTC,nym,0.097897503544071
2025-01-08 12:04:26 UTC,nym,0.096731143525084
2025-01-08 13:04:27 UTC,nym,0.0974926563388578
2025-01-08 14:04:24 UTC,nym,0.0964202304803267
2025-01-08 15:09:13 UTC,nym,0.0974498246099231
2025-01-08 16:04:32 UTC,nym,0.0962280355009543
2025-01-08 17:04:28 UTC,nym,0.0958705269465905
2025-01-08 18:04:33 UTC,nym,0.0914376770265111
2025-01-08 19:09:03 UTC,nym,0.0933633736503028
2025-01-08 20:04:25 UTC,nym,0.0931685010885385
2025-01-08 21:08:54 UTC,nym,0.0976035348696519
2025-01-08 22:04:29 UTC,nym,0.0930279213576999
2025-01-08 23:04:26 UTC,nym,0.0957055737707834
2025-01-09 00:04:28 UTC,nym,0.0962973986226137
2025-01-09 01:04:32 UTC,nym,0.0968219133564021
2025-01-09 02:04:23 UTC,nym,0.0969527414541058
2025-01-09 03:04:24 UTC,nym,0.0968239238818742
2025-01-09 04:04:19 UTC,nym,0.094873291639689
2025-01-09 05:04:31 UTC,nym,0.0938227405617197
2025-01-09 06:04:19 UTC,nym,0.0947047238508895
2025-01-09 07:04:22 UTC,nym,0.0931059315732949
2025-01-09 08:04:24 UTC,nym,0.094482928590543
2025-01-09 09:04:18 UTC,nym,0.0937222376472931
2025-01-09 10:08:53 UTC,nym,0.0941338073461216
2025-01-09 11:04:21 UTC,nym,0.0934406379928452
2025-01-09 12:08:56 UTC,nym,0.0936219007493414
2025-01-09 13:04:25 UTC,nym,0.0946231009046127
2025-01-09 14:04:27 UTC,nym,0.0929007540025452
2025-01-09 15:04:24 UTC,nym,0.0940120005186654
2025-01-09 16:04:20 UTC,nym,0.0939217491011557
2025-01-09 17:04:26 UTC,nym,0.0930507718722261
2025-01-09 18:04:34 UTC,nym,0.0932424271016481
2025-01-09 19:04:28 UTC,nym,0.0938422196004579
2025-01-09 20:04:25 UTC,nym,0.0943077281355382
2025-01-09 21:04:28 UTC,nym,0.0920676452379637
2025-01-09 22:08:59 UTC,nym,0.0920443472766204
2025-01-09 23:04:24 UTC,nym,0.0922968564673755
2025-01-10 00:04:24 UTC,nym,0.0924270968703086
2025-01-10 01:04:22 UTC,nym,0.0933520375220291
2025-01-10 02:04:19 UTC,nym,0.0922023767686693
2025-01-10 03:04:20 UTC,nym,0.0923830312962934
2025-01-10 04:04:23 UTC,nym,0.0921413195783069
2025-01-10 05:04:25 UTC,nym,0.0920793967091484
2025-01-10 06:04:22 UTC,nym,0.0920047454693616
2025-01-10 07:04:22 UTC,nym,0.0919450272786632
2025-01-10 08:04:25 UTC,nym,0.0901118720584901
2025-01-10 09:04:26 UTC,nym,0.0901829000919645
2025-01-10 10:04:24 UTC,nym,0.0913886843034996
2025-01-10 11:04:24 UTC,nym,0.0911137076263556
2025-01-10 12:09:07 UTC,nym,0.0901477205927676
2025-01-10 13:04:32 UTC,nym,0.0899884623843578
2025-01-10 14:04:33 UTC,nym,0.0877395760850584
2025-01-10 15:04:33 UTC,nym,0.0943759211343993
2025-01-10 16:04:29 UTC,nym,0.0979580275770639
2025-01-10 17:04:36 UTC,nym,0.092702635275906
2025-01-10 18:04:38 UTC,nym,0.096970940910916
2025-01-10 19:04:31 UTC,nym,0.0963137007517545
2025-01-10 20:09:10 UTC,nym,0.0955081606618638
2025-01-10 21:09:05 UTC,nym,0.0939947287474551
2025-01-10 22:04:31 UTC,nym,0.0935849157945725
2025-01-10 23:04:30 UTC,nym,0.0950362654451955
2025-01-11 00:04:33 UTC,nym,0.0938755440866455
2025-01-11 01:09:00 UTC,nym,0.0922233452119882
2025-01-11 02:04:25 UTC,nym,0.0922709947537727
2025-01-11 03:04:28 UTC,nym,0.0911814623961817
2025-01-11 04:04:29 UTC,nym,0.0902019934263698
2025-01-11 05:04:24 UTC,nym,0.0890333382522768
2025-01-11 06:04:17 UTC,nym,0.0873813033939376
2025-01-11 07:04:20 UTC,nym,0.0866684936475782
2025-01-11 08:04:17 UTC,nym,0.0857688954772898
2025-01-11 09:04:18 UTC,nym,0.0826397388411428
2025-01-11 10:04:23 UTC,nym,0.0817971309328163
2025-01-11 11:08:58 UTC,nym,0.0830932669637362
2025-01-11 12:04:22 UTC,nym,0.0826788191501974
2025-01-11 13:08:57 UTC,nym,0.0818547431730573
2025-01-11 14:04:22 UTC,nym,0.0819612493635321
2025-01-11 15:04:27 UTC,nym,0.0830268617449674
2025-01-11 16:04:26 UTC,nym,0.0831625433777192
2025-01-11 17:04:23 UTC,nym,0.0827913105345529
2025-01-11 18:04:22 UTC,nym,0.0819149258221239
2025-01-11 19:04:31 UTC,nym,0.0819218478147397
2025-01-11 20:04:24 UTC,nym,0.0820948629106874
2025-01-11 21:04:28 UTC,nym,0.0817107621090492
2025-01-11 22:04:26 UTC,nym,0.0817425000518506
2025-01-11 23:08:58 UTC,nym,0.0823152154064342
2025-01-12 00:04:27 UTC,nym,0.0882360208909397
2025-01-12 01:08:59 UTC,nym,0.0881431127830546
2025-01-12 02:04:23 UTC,nym,0.0859980270339227
2025-01-12 03:04:24 UTC,nym,0.0843733051714295
2025-01-12 04:04:25 UTC,nym,0.0834440253607576
2025-01-12 05:04:24 UTC,nym,0.0836098298441064
2025-01-12 06:04:22 UTC,nym,0.0834824507178986
2025-01-12 07:04:24 UTC,nym,0.0841548315980311
2025-01-12 08:09:03 UTC,nym,0.0834806952405671
2025-01-12 09:04:27 UTC,nym,0.0838935540722754
2025-01-12 10:04:30 UTC,nym,0.0826924864375949
2025-01-12 11:04:21 UTC,nym,0.0824751624378425
2025-01-12 12:04:30 UTC,nym,0.0819158180580946
2025-01-12 13:04:27 UTC,nym,0.0818239016529746
2025-01-12 14:04:24 UTC,nym,0.0808088505504104
2025-01-12 15:09:08 UTC,nym,0.0823635800866527
2025-01-12 16:04:16 UTC,nym,0.082697722728123
2025-01-12 17:04:18 UTC,nym,0.0827211753382915
2025-01-12 18:04:24 UTC,nym,0.0825738676140237
2025-01-12 19:09:02 UTC,nym,0.0822900708887465
2025-01-12 20:04:32 UTC,nym,0.0817040359202835
2025-01-12 21:04:30 UTC,nym,0.0805470828283155
2025-01-12 22:04:33 UTC,nym,0.0802266875690041
2025-01-12 23:04:27 UTC,nym,0.0791187699133277
2025-01-13 00:04:26 UTC,nym,0.0843400206960867
2025-01-13 01:04:39 UTC,nym,0.0844288530718786
2025-01-13 02:04:30 UTC,nym,0.083514324185155
2025-01-13 04:04:23 UTC,nym,0.0819766829212341
2025-01-13 05:09:10 UTC,nym,0.0820472735113981
2025-01-13 06:04:23 UTC,nym,0.0812669856021479
2025-01-13 07:09:01 UTC,nym,0.0805115966198802
2025-01-13 08:04:16 UTC,nym,0.0799092149400254
2025-01-13 09:04:16 UTC,nym,0.079801098427659
2025-01-13 10:04:18 UTC,nym,0.0796723128328932
2025-01-13 11:08:49 UTC,nym,0.0790980576356491
2025-01-13 12:04:16 UTC,nym,0.0785300520088878
2025-01-13 13:08:50 UTC,nym,0.0780975071318366
2025-01-13 14:04:10 UTC,nym,0.0781372426797397
2025-01-13 15:04:19 UTC,nym,0.0778837127370948
2025-01-13 16:04:17 UTC,nym,0.078605508270297
2025-01-13 17:04:20 UTC,nym,0.0791638326432911
2025-01-13 18:04:21 UTC,nym,0.0807551772233969
2025-01-13 19:04:17 UTC,nym,0.0791340205104514
2025-01-13 20:04:17 UTC,nym,0.0790669809953902
2025-01-13 21:04:18 UTC,nym,0.0792147609942168
2025-01-13 22:04:19 UTC,nym,0.079722584451657
2025-01-13 23:04:21 UTC,nym,0.0797429441574573
2025-01-14 00:04:18 UTC,nym,0.0797481326852201
2025-01-14 01:04:18 UTC,nym,0.0792182834107723
2025-01-14 02:04:20 UTC,nym,0.0793437559850484
2025-01-14 03:04:21 UTC,nym,0.0798025168519095
2025-01-14 04:04:14 UTC,nym,0.0804889315767437
2025-01-14 05:08:56 UTC,nym,0.0804551706532049
2025-01-14 06:04:15 UTC,nym,0.0804735194785137
2025-01-14 07:04:13 UTC,nym,0.0804544799182656
2025-01-14 08:04:20 UTC,nym,0.0800744694829612
2025-01-14 09:04:18 UTC,nym,0.079860892469914
2025-01-14 10:04:23 UTC,nym,0.0794784162378085
2025-01-14 11:04:19 UTC,nym,0.0796367151708752
2025-01-14 12:04:20 UTC,nym,0.0800045968181978
2025-01-14 13:04:20 UTC,nym,0.0808631473811569
2025-01-14 14:04:20 UTC,nym,0.0827113812707662
2025-01-14 15:04:23 UTC,nym,0.0836273159674304
2025-01-14 16:04:17 UTC,nym,0.0828443053789527
2025-01-14 17:04:17 UTC,nym,0.0834680573462698
2025-01-14 18:04:25 UTC,nym,0.0832424571007508
